#{"t_start": 1745732182.122855, "env_id": "None"}
r,l,t
10.676188,2000,11184.247734
-42.127093,2000,11211.030797
10.842466,2000,11322.079416
-21.840563,2000,11361.114635
-1990.11717,2000,11466.848194
-203.814517,2000,11493.532236
-1991.106533,2000,11608.032248
-113.802857,2000,11632.897137
-378.134152,2000,11747.049335
-178.600265,2000,11774.097868
-12.572497,2000,11879.730754
-38.845496,2000,11923.432467
-53.568577,2000,12031.416047
-113.597508,2000,12057.949219--90.243579,2000,12150.098732--142.173162,2000,12174.265891--54.952034,2000,12279.431648-4.839661,2000,12300.147535
-35.3872,2000,12414.714862
-301.59249,2000,12454.482141
-314.42999,2000,12561.964968
-47.132536,2000,12598.066147
-248.710053,2000,12703.14942
-603.54999,2000,12730.531667
-240.594757,2000,12833.516622
-117.80468,2000,12870.116884
-1600.691824,2000,12984.865417
-58.394806,2000,13011.501041
-123.885758,2000,13134.550281
-101.469431,2000,13162.482314
13.785403,2000,13280.165555
-25.607753,2000,13307.215648
-8.846708,2000,13413.333805
-149.131722,2000,13449.884156
3.628241,2000,13565.600546
-119.525191,2000,13592.450305
-29.050668,2000,13719.416296
-59.694549,2000,13747.616618
-208.758202,2000,13849.5839
-118.029529,2000,13892.867166
-52.271216,2000,13998.333191
-281.043439,2000,14033.667617
-134.246427,2000,14149.98472
-150.676015,2000,14178.550631
-19.704996,2000,14294.386143
-36.211343,2000,14327.851635
-314.538273,2000,14426.736063
-42.12295,2000,14465.7852
-176.667697,2000,14566.934334
-22.106788,2000,14605.684633
-92.255475,2000,14721.518973
-30.449084,2000,14746.201451
-42.350056,2000,14865.952051
-42.379232,2000,14892.235616
-229.08826,2000,14995.236523
-111.627936,2000,15031.202431
23.389049,2000,15136.986053
-11.641405,2000,15159.186979
-30.983136,2000,15274.185813
-1673.320175,2000,15300.984876
-213.183025,2000,15420.169446
14.394062,2000,15449.469629
-1948.465798,2000,15555.203129
-22.842577,2000,15594.987256
-2.737174,2000,15702.986493
-67.61717,2000,15729.085982
-134.259809,2000,15853.135612
-68.082588,2000,15881.603794
-165.133765,2000,15997.086384
-108.068415,2000,16023.903785
-18.286272,2000,16129.037219
-83.961058,2000,16163.852679
-139.639028,2000,16270.386098
-29.801031,2000,16307.170937
-30.342464,2000,16423.53702
-204.253088,2000,16448.954248
-1977.739461,2000,16573.6034
-42.979536,2000,16602.537566
-982.368526,2000,16705.604692
-245.683049,2000,16753.503252
-120.154999,2000,16860.97165-1-182.349615,2000,16896.789944--36.622666,2000,17006.3032422.-51.019026,2000,17026.88720.61-60.82435,2000,17110.188-85.1-82.815566,2000,17132.354-1111-37.240521,2000,17214.5046-78.-135.812847,2000,17237.5225.698-161.794444,2000,17320.-371.574-1954.477173,2000,17341-385.3606-51.587276,2000,17425-62.2959-403.272696,2000,17446-1018.436-23.230072,2000,17529.0-1750.5-96.283701,2000,17551.33-117.-1393.325673,2000,17631.10-167.9-29.430158,2000,1765-31.2-32.4-36.413934,2000,1773-115.-32.0-1661.386769,2000,177-30.-27.395-10.92481,2000,1784-44.-1973.-31.730804,2000,1785-37.34-167-75.953076,2000,1793-72.2865-1-3.176262,2000,17962-35.9473--1965.793629,2000,18030.37834-27-173.334226,2000,1-34.6274,2-19-1839.261657,20-1509.486309,216.-1785.392164,20-1977.99866-24.33-1947.716355,2-42.234958-77.729-70.223064,20-129.71847-32.187-180.732718,20-303.8162-18.4862-379.68706,200-81.46-210.50822-25.177844,200-214.58-31.28916-1989.830881,2023.542-94.749973,-29.332729,2-1908.5-60.37899,2-1815.270081,2-79-93.625979,200-116.9784,2000-4-210.710803,217.995699,2000-47-1808.721088.869627,2000,187-17.-114.86-74.47878,2000,1879-66.6-29.1-6.726001,2000,18882-34.1-182-277.805511,2000,1890-17682.296-34.641792,2000,18983.2-37.398-62.983996,2000,190061925.5424-22.795708,2000,1908-8-11.5816-86.907222,2000,19108-23.32120-17.201065,2000,19191-27.76705-102.905326,2000,1921-168.61100-47.348313,2000,1929822.549876-207.14149,2000,1931-204.33159-75.817298,2000,194-2-18.41689-271.201455,2000,19-1-274.74634-5.219868,2000,1950-1-77.1821-126.027754,2000,195-9-94.12332-111.710928,2000,19-1-67.000535-108.577981,2000,19--307.78318134.015186,2000,1971--96.4877038.162516,2000,19736.-160.476-35.931547,2000,1981-924.3736-259.598151,2000,1984--96.02897-566.967339,2000,1996-6.109577,-109.353318,2000,19-1832.258249-86.092848,2000,2010-304.19308-53.250225,2000,2012--1946.781-315.092087,2000,20241.54.13739-223.201057,2000,2-24-612.6353,-41.473072,2000,2-1-29.10227-31.014597,2000,20-33-36.6210419.590679,2000,205-1-230.07550.732701,2000,20540.-2-1849-7.383798,2000,20665.49-78.-4-310.736267,2000,20694.0-26.-19-1970.331153,2000,20808-17.13-73-196.346781,2000,2084-14.8-116.-1950.880032,2000,200.8254-33.12-27.621722,2000,-73.4147-306.9-418.898622,200-87.264369-1829.-351.773076,20-142.765599,-133.-946.430687,20-341.912571,-1657-5.071027,2000-72.898202,208-149.510977,200040.107206,2-223-76.068396,200-916.627932,2-25-18.697709,2000-305.996839,-24-11.176897,2000,-1316.07652-11-73.535041,2000,21-147.62265-7-77.827126,2000,217-278.4119-3-35.223293,2000,2182-32.046406-14.242195,2000,2185-795.83-11-164.456755,2000,2196-33.932-15-40.954212,2000,220-211.7714-3-84.514052,2000,2210-116.35--38.152593,2000,22129.48.33146-124.409154,2000,222-140.7219.-28.352443,2000,22270-6.9-24.6-649.408483,2000,223-10915.0574-49.601362,2000,22416--21.004650.534731,2000,22528.4-271.22-14.626659,2000,22567.32-138.025.951342,2000,22671.71--88.4-146.222649,2000,22697.3--158.0-133.07964,2000,22815.37--19.9-65.404186,2000,22843.664-749.-157.923465,2000,22961-19.-22.9-59.520845,2000,22990-19-128.6-22.469116,2000,23094.-9-307.2-457.584823,2000,23135-33-72.94-3.228083,2000,23241.-25-334.-206.930892,2000,23255-5-529.59-83.093406,2000,23381-90-41.85-77.695841,2000,23407-31-60.7512.590421,2000,23525.-10-119.41.928302,2000,23565.86-44-25-71.407949,2000,23669.8715.1--628.174082,2000,23707.-497.-14-227.623644,2000,23826.-89.97-3-261.195181,2000,2385-181.313.9-94.538669,2000,23964-151-100.-382.377243,2000,23991-245-210.-0.493131,2000,24104.3-95.-91-14.282947,2000,24132.-19721.-222.226229,2000,24234.54-190.6-100.963326,2000,24285.2--76.92-331.057423,2000,24389.--86.491-48.504943,2000,24419.3-1989.1-89.137086,2000,24537.2.-305.6-87.998537,2000,2456-558.-132.-145.377218,2000,246722.35-312.-153.57703,2000,24-25.3022-138-32.468114,2000,24-116.9980-10-212.110121,2000,24-63.979399-3-115.158666,2000,2-114.77148-11-48.075842,2000,233.48421,200--47.981869,200-18.732988,200--119.382129,200-159.163481,200--231.432014,200-137.973762,200--1299.22659,200-1342.272375,20-40.632182,2000,2-1.318092,200-32.069813,2000,-120.272678,20-106.119049,2000,-203.317085,201.544158,2000,255-149.306863-68.750379,2000,2568-1825.5544-145.236945,2000,25708-45.78944-10.177074,2000,25828-1972.489-116.201077,2000,25863.-54.704-94.232755,2000,25969.9-57.725-134.453306,2000,26009.-16.6175-170.593097,2000,26114-78.69576-702.794842,2000,2614-61.6897938.765482,2000,26270.-646.213-217.999805,2000,262845.362646,-158.70444,2000,264-125.56627838.114729,2000,26441-123.4478-26.397425,2000,26544.-113.688-68.764301,2000,26578.8-264.27-171.116012,2000,26696.3-122.69-1966.449575,2000,26722.23.00625-147.734084,2000,2683-371.16281-122.932538,2000,2686-200.94157-12.495964,2000,26973-94.62428-265.259693,2000,270-48.38267722.102873,2000,27118-295.456-125.174341,2000,27158.-34.1648-122.364142,2000,2726810.039954-462.608349,2000,272-1941.83452-72.155187,2000,27401-226.959615.909114,2000,27430.3-108.94-191.707376,2000,27543.3-38.157-1423.547531,2000,2758-124.645675.141671,2000,27690.4-105.77-47.615039,2000,27716.25-326.5-31.845823,2000,27830.41-148.9-132.38636,2000,27858.682-64.1-1974.582645,2000,27972.8-56.36644.922051,2000,27999.538.4809-88.359639,2000,28118.-3.82321-1645.055229,2000,281-403.126424-1486.009045,2000,28-123.874594,-122.010574,2000,28-43.333893,2-52.99204,2000,284-188.717079-106.192445,2000,284-11.241509,21.68978,2000,28548-200.113-95.738152,2000,28576.7-165.7370.97148,2000,28684.184-742.22.728574,2000,28722.40108-26-344.723128,2000,28830.53406-27-13.178435,2000,28859.26608-39-1932.566678,2000,28973.917-139.-108.924366,2000,29000.683-1845-161.814456,2000,29116.3169-420-356.174065,2000,29142.4172-99.-66.215839,2000,29257.4354-57.-45.291089,2000,29296.1332-142-68.848117,2000,29388.9016-17-123.781442,2000,29426.13507-14-148.278986,2000,29542.45207-24-629.454908,2000,29571.13500-93-324.984651,2000,29687.2503-3.4-218.737097,2000,29714.86-1978.-157.255203,2000,29823.6375.583-324.8958,2000,29868.15-312.7-404.78192,2000,29975.219-12.7-13.138176,2000,30013.284-13.576.409827,2000,30124.5021-106-147.061435,2000,30150.652-38.7-708.802923,2000,30264.01-172.3-27.516269,2000,30297.271-1321-56.929349,2000,30400.71777-15-32.070772,2000,30447.384737-19.08254,2000,30554.552913
-472.243541,2000,30584.63552
12.726038,2000,30702.702622
-11.406781,2000,30729.286774
-224.115694,2000,30834.637057
-64.679118,2000,30861.536562
-146.303772,2000,30977.653367
-344.207197,2000,31014.286369
-1680.034417,2000,31116.537249
-13.809373,2000,31141.037115
-119.992211,2000,31259.620635
-43.06392,2000,31287.053507
-234.736652,2000,31407.435718
-73.891621,2000,31435.085969
-24.155785,2000,31548.803213
13.241016,2000,31584.153103
-1692.228724,2000,31691.119307
-196.707568,2000,31721.052812--335.012601,2000,31836.93699-4-6.710507,2000,31865.0224881-335.210542,2000,31982.96917-48-200.947051,2000,32010.8042-30.29.350391,2000,32112.47001-37-86.441911,2000,32149.93797-85-18.9469,2000,32256.3883282-12.796411,2000,32283.189042-2-167.245568,2000,32404.738178-1-166.302098,2000,32418.471059-1-1987.401537,2000,32533.7046-8.4-263.51093,2000,32560.287-166.-61.866877,2000,32672.7389-13-1971.854788,2000,32713.7550-395-191.556715,2000,32817.288525.9-97.841935,2000,32855.889-77.9-280.430761,2000,32964.17-338.6-82.626464,2000,32987.570-161.-1123.291122,2000,33104.00-47.2353.491078,2000,33136.1895.278-481.704792,2000,33241.44.26418-7.118017,2000,33283-198.9332-225.639962,2000,33391-98.39082-271.933096,2000,33426.286729,2-625.397772,2000,3-566.30363,20-175.387949,2000,-148.712119,20-36.543343,2000,3-46.202356,20-1996.272178,2000-1022.984344,2--131.779952,2000,-18.320013,20--45.339116,2000,-198.044339,20-62.948329,2000,3-377.537487,2-292.529512,2000,333.954371,200-428.543993,2000-1696.235954,2--6.798028,2000,34-5.097279,2--132.407109,2000,-42.275696,20-2.688027,2000,3-635.279703,-65.796407,2000,343-1706.35403-234.476987,2000,344121.913135,-70.112227,2000,34-230.273105-1492.418259,2000,34-12.812014,2-80.059725,2000,3415.753407,2011.343278,2000,34-807.659512,-96.634507,2000,348-1960.93025-116.074105,2000,3482-1036.9855-85.536915,2000,3493432.530131-74.729625,2000,3497-68.511198-11.504478,2000,35077.240132,2-1958.511154,2000,-1947.67199,20-94.202439,2000,3-769.075125,27.32688,2000,35253-701.8420-48.920421,2000,35368.-39.6538-1983.088993,2000,3539-68.693512-8.604283,2000,35498-104.0362-289.789098,2000,35535-44.61563-72.143431,2000,35638-1963.205-46.175326,2000,35658.-308.745-125.288983,2000,35782.-58.5205-1979.340096,2000,358-195.075806-37.105949,2000,3592-54.402963-1491.962991,2000,35-180.235969,-83.12534,2000,3606-100.57925-268.268864,2000,3610-1064.3196-43.036985,2000,36211.-95.1182-9.216451,2000,36248.4-169.19-124.560876,2000,36364.5-97.711-14.051287,2000,3639-48.3720-90.770554,2000,36503.24.64308-31.615707,2000,36533-23.70016-642.982659,2000,3663-38.482476-28.953583,2000,3668-1839.2340-55.072605,2000,36793.-102.304-20.496567,2000,36826.2-25.561-24.923051,2000,36946.-1933.3-132.84524,2000,36973.158-174.-129.360103,2000,37075.425-309.-144.741698,2000,37112.843-52.9-114.525605,2000,37220.93-183.7-7.808939,2000,37266.3737-278-0.80962,2000,37376.391458--127.69156,2000,37404.407064
48.008747,2000,37526.157662
-193.920962,2000,37551.344025--11.818531,2000,37657.792662--37.157491,2000,37695.060923--1155.87384,2000,37797.94448--14.906912,2000,37836.9949523-225.421938,2000,37945.42687-14-106.69711,2000,37969.892873-837.676766,2000,38084.395018-1-1.664339,2000,38111.610718
-242.781089,2000,38231.479616-1-1070.42407,2000,38258.006446-1-371.545968,2000,38362.89369-6-50.324903,2000,38406.243643--30.053553,2000,38498.544145
-178.371058,2000,38523.959716
-97.842525,2000,38651.678983
-544.019295,2000,38680.72721
-19.974299,2000,38795.22804
-214.135065,2000,38828.306958
-95.138113,2000,38934.412301
-508.115433,2000,38971.976877
-99.584744,2000,39089.240205
-157.042674,2000,39117.061213
-222.140204,2000,39241.32897
-15.893044,2000,39267.829157
-1844.979568,2000,39381.730427--1897.561515,2000,39422.5107-111-1759.935803,2000,39525.860125.22.581464,2000,39564.30987-27-102.919731,2000,39673.012--30.-408.555801,2000,39706.330-15.4-555.938352,2000,39822.56-28.0729.748854,2000,39850.89430.72-1858.616811,2000,39956.76.783007.407011,2000,39993.7-1673.7-1801.379845,2000,40102.1-88.445-1907.380297,2000,40146-1272.922-1965.515937,2000,40253-144.8198-1837.734424,2000,4028-1937.9156-247.876601,2000,40401-1966.865-236.553366,2000,40423-193.9657-163.110792,2000,40535-2.38723,-844.826189,2000,40-22.934613,2-991.912148,2000,-35.554474,20-125.756372,2000,-191.266259,20-116.10109,2000,439.950694,2004.528094,2000,40-86.101339,230.412608,2000,409-43.422312,-615.169979,2000,40-18.610425,-42.435483,2000,41-222.280161,-15.419167,2000,411-114.839652-346.540991,2000,412-93.244829,-316.40974,2000,412-116.442254-80.454527,2000,4138-8.320371,2.014184,2000,41408-278.124-88.483212,2000,41503.-991.971-1912.385865,2000,41517-1667.764-33.335553,2000,41600.98.80457-12.508724,2000,41623-147.5521-17.152773,2000,41705.55.79381-1994.916139,2000,417-98.695691,19.923764,2000,41813.282655,2-198.310501,2000,3.392665,2000-55.493488,20035.278795,2000,4-240.114978,2-262.786774,2000,4-1976.61736,2-46.575728,2000,42-19.303398,26.584679,2000,4212-73.132117-189.155151,2000,421-14.724308,43.938494,2000,422264.35393,232.683478,2000,422-14.479882,3.594487,2000,42330-994.9434-119.401776,2000,42354-1985.98313.008523,2000,42437.1-203.8165.169304,2000,42457.449-159.-81.019483,2000,42542.8666-20514.402629,2000,42563.0500211.-357.416626,2000,42647.082-195.-79.380951,2000,42667.1504-14.18.809093,2000,42748.68307-7430.050527,2000,42773.116623-0.054966,2000,42855.182026
-180.574273,2000,42876.18349
-128.108436,2000,42959.783955
31.87125,2000,42979.999974
-1966.779162,2000,43063.366049
-45.476071,2000,43085.899999
33.378269,2000,43167.647935
44.303571,2000,43187.350266
57.586024,2000,43271.682547
-13.782408,2000,43291.766836
-65.250209,2000,43375.949209
80.502128,2000,43398.200218
-37.520875,2000,43480.483028
-65.20524,2000,43503.916714
-160.979486,2000,43587.084274
-103.828424,2000,43607.366398
-287.901958,2000,43692.351283
-302.853693,2000,43706.150516
-234.528342,2000,43788.150223
-1612.824823,2000,43811.217537
-68.845775,2000,43893.050163
-65.150887,2000,43913.283568
-433.16104,2000,43996.351521
-83.074901,2000,44016.56772
72.293688,2000,44100.233839
-573.191412,2000,44121.100195--17.705875,2000,44203.416435--1671.448851,2000,44225.167992--64.154659,2000,44307.034921--123.048364,2000,44327.302924677.06798,2000,44415.800435
-17.736678,2000,44438.118073-9.719752,2000,44530.884632
-58.96869,2000,44568.266205
-194.324105,2000,44674.751244
49.194061,2000,44714.201907
44.619002,2000,44828.85233
-11.448632,2000,44857.251346
-1644.892777,2000,44971.918035
-178.251228,2000,45003.050939
89.279822,2000,45107.600733
-8.563833,2000,45157.917975
-49.675011,2000,45260.6859
0.538919,2000,45288.219312
-118.434698,2000,45417.387156
47.619944,2000,45444.768904
51.299642,2000,45546.034538
-176.010515,2000,45573.652561
-42.262266,2000,45690.585927
-16.143195,2000,45725.4695
-54.984381,2000,45830.601279
35.278456,2000,45858.13628
-67.261613,2000,45973.435014
45.251368,2000,46000.618204
-340.949301,2000,46119.818602
-108.408347,2000,46148.152197
-134.33219,2000,46254.236697
-2.648758,2000,46301.836979
-21.488546,2000,46409.436542
11.895218,2000,46434.004369
-0.792703,2000,46537.437568
-11.426749,2000,46563.887816
-358.882941,2000,46679.302766
4.101117,2000,46705.486078
37.888091,2000,46810.569468
-136.628303,2000,46853.703497
-82.955826,2000,46965.453734
-187.236104,2000,46993.803089
-38.778291,2000,47118.837555
-199.415962,2000,47146.72145
-71.063626,2000,47256.154988
-57.477645,2000,47283.221076
-106.105537,2000,47389.189045
-315.560684,2000,47431.736647
-88.293816,2000,47539.303856
-90.487825,2000,47579.355559
-259.071606,2000,47695.355808
-241.191835,2000,47723.070426
83.44867,2000,47835.272583
-136.262201,2000,47866.704001
-102.088911,2000,47973.622336
-1908.788481,2000,48022.37289
-148.601255,2000,48126.187977
-107.023354,2000,48155.856402
-170.794961,2000,48276.054487
29.051828,2000,48303.940632
-512.541116,2000,48404.789918
-33.574814,2000,48443.573149
14.447747,2000,48549.755976
-1830.706617,2000,48590.789807
-187.589592,2000,48700.505044
-11.32852,2000,48729.121713
-52.537746,2000,48853.12302
-54.970158,2000,48879.173298
-278.142824,2000,48985.155893
-90.913977,2000,49012.307391
-1983.1954,2000,49120.489842
-1866.457999,2000,49162.872735
-84.710049,2000,49270.956545
26.003259,2000,49300.022687
-512.364282,2000,49413.17386
-1913.168526,2000,49439.305988
-112.406861,2000,49554.524436
-7.921539,2000,49569.422697
-130.087958,2000,49676.822652
-182.01619,2000,49725.890562
47.859969,2000,49831.540982
-183.056449,2000,49858.022983
-148.586859,2000,49983.991464
-1059.390099,2000,50011.092418
-1011.823064,2000,50126.525128
-1995.890975,2000,50156.257669
-658.270872,2000,50263.657364
-132.780745,2000,50297.242034
49.881705,2000,50413.090417
-326.745905,2000,50441.724187
-1900.518754,2000,50566.691082
-123.427926,2000,50594.975168
36.525556,2000,50708.825518
-107.733012,2000,50737.307603
-1783.864606,2000,50842.507582
37.817236,2000,50888.957544
-262.621767,2000,50994.807477
-1443.842146,2000,51028.958012
-152.14555,2000,51150.824281
-238.294447,2000,51179.157658
-99.211962,2000,51284.692504
-1810.779229,2000,51323.508867
30.802394,2000,51431.791134
-112.475177,2000,51478.742985--64.660005,2000,51586.593128
-15.348491,2000,51615.276296
-43.945163,2000,51743.576609
-254.165231,2000,51768.276996
-673.741883,2000,51873.025856
-117.944639,2000,51910.693772
-164.542317,2000,52013.043308
-42.339139,2000,52052.875434
-169.169564,2000,52169.042017
-188.818048,2000,52193.892892
29.971802,2000,52314.975458
-417.688364,2000,52343.075692
35.452293,2000,52447.610528
8.745992,2000,52473.743051
-173.069481,2000,52580.29308
-50.419837,2000,52615.393011
-466.902028,2000,52716.011246
-123.124194,2000,52742.195008
-1295.912092,2000,52872.16079
-140.878924,2000,52898.944606
-114.047043,2000,53016.559783
-824.077322,2000,53044.961308
-158.53066,2000,53153.393661
-82.156327,2000,53189.109949
-1742.336976,2000,53303.610153
